6.546000000000000429e-02,2.385999999999999927e-02,1.289200000000000068e-01,2.847999999999999837e-02,9.397999999999999410e-02,3.441999999999999921e-02,1.847499999999999976e-01,4.424999999999999767e-02,3.436999999999999833e+00,5.349999999999999895e-02,1.222000000000000064e+01,8.960000000000000187e-01
9.592000000000000526e-02,0.000000000000000000e+00,1.784300000000000053e-01,4.945000000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.115599999999999981e-01,5.557000000000000134e-02,3.434200000000000141e+00,5.099999999999999672e-02,1.198000000000000043e+01,9.110000000000000320e-01
1.039700000000000069e-01,3.660999999999999671e-02,1.816099999999999937e-01,4.966999999999999887e-02,1.243200000000000000e-01,4.705999999999999767e-02,2.139699999999999935e-01,5.691000000000000225e-02,3.960199999999999942e+00,2.529999999999999957e-02,1.176999999999999957e+01,8.389999999999999680e-01
1.017600000000000032e-01,3.649000000000000160e-02,1.814900000000000124e-01,4.943999999999999784e-02,1.105700000000000016e-01,4.075999999999999762e-02,2.009700000000000097e-01,5.011000000000000176e-02,3.491499999999999826e+00,2.110000000000000070e-02,1.051999999999999957e+01,8.329999999999999627e-01
7.599000000000000199e-02,2.745999999999999830e-02,1.460700000000000054e-01,3.697999999999999898e-02,9.571999999999999953e-02,3.355999999999999955e-02,1.783899999999999930e-01,5.333999999999999853e-02,3.932799999999999851e+00,5.179999999999999882e-02,1.197000000000000064e+01,6.860000000000000542e-01
1.054900000000000004e-01,3.976999999999999980e-02,1.944299999999999917e-01,5.018000000000000238e-02,7.366000000000000325e-02,2.755000000000000157e-02,1.426099999999999868e-01,3.520000000000000212e-02,3.445600000000000218e+00,4.569999999999999757e-02,1.001999999999999957e+01,9.320000000000000506e-01
7.448000000000000453e-02,0.000000000000000000e+00,1.445599999999999941e-01,3.493999999999999884e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.922500000000000042e-01,5.301000000000000156e-02,3.585199999999999942e+00,4.229999999999999732e-02,1.085999999999999943e+01,9.320000000000000506e-01
1.058899999999999980e-01,3.812000000000000111e-02,1.896899999999999975e-01,4.809999999999999692e-02,7.018000000000000627e-02,2.429999999999999868e-02,1.345800000000000052e-01,3.268000000000000071e-02,3.801499999999999879e+00,2.259999999999999856e-02,7.440000000000000391e+00,8.659999999999999920e-01
4.522999999999999937e-02,1.645999999999999894e-02,8.823999999999999899e-02,2.404999999999999846e-02,1.390299999999999869e-01,5.075999999999999956e-02,2.473899999999999988e-01,6.411000000000000032e-02,3.585700000000000109e+00,4.859999999999999737e-02,1.116000000000000014e+01,8.279999999999999583e-01
9.650999999999999857e-02,3.429999999999999716e-02,1.792400000000000104e-01,4.533999999999999836e-02,6.872999999999999943e-02,2.411999999999999908e-02,1.366499999999999937e-01,3.726999999999999758e-02,4.057900000000000063e+00,3.869999999999999829e-02,1.236999999999999922e+01,6.640000000000000346e-01
